,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume,Year_date_format,Volume_litres
278,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","116,6378851",31-12-2015,116637.8851
279,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","108,1106279",31-12-2016,108110.62789999999
280,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","87,07795066",31-12-2017,87077.95066
281,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","104,635978",31-12-2018,104635.97799999999
282,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","118,9651498",31-12-2019,118965.1498
283,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","136,8357702",31-12-2020,136835.7702
284,5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","148,4629399",31-12-2021,148462.9399
285,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","265,7638349",31-12-2007,265763.8349
286,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","252,2058888",31-12-2008,252205.8888
287,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","248,9132794",31-12-2009,248913.2794
288,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","247,5195016",31-12-2010,247519.50160000002
289,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","237,4304278",31-12-2011,237430.42779999998
290,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","232,0967094",31-12-2012,232096.70940000002
291,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","223,6239832",31-12-2013,223623.9832
292,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","231,8777128",31-12-2014,231877.7128
293,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","238,5056572",31-12-2015,238505.65720000002
294,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","263,4476315",31-12-2016,263447.6315
295,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","292,4418839",31-12-2017,292441.8839
296,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","296,6264978",31-12-2018,296626.49779999995
297,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","293,9217151",31-12-2019,293921.7151
298,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","312,1269045",31-12-2020,312126.9045
299,6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","329,6114479",31-12-2021,329611.44789999997
300,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","74,03235393",31-12-2007,74032.35393
301,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","70,25570166",31-12-2008,70255.70166
302,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","58,13637269",31-12-2009,58136.372690000004
303,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","56,05918642",31-12-2010,56059.186420000005
304,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","54,34707005",31-12-2011,54347.07005
305,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","52,49154174",31-12-2012,52491.54174
306,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","52,73445995",31-12-2013,52734.459950000004
307,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","54,87052528",31-12-2014,54870.52528
308,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","57,75652602",31-12-2015,57756.526020000005
309,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","57,5294513",31-12-2016,57529.4513
310,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","59,86989818",31-12-2017,59869.89818
311,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","61,30268288",31-12-2018,61302.68288
312,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","59,88496458",31-12-2019,59884.96458
313,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","57,27719494",31-12-2020,57277.19494
314,7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","54,69074493",31-12-2021,54690.74493
315,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","1904,934215",31-12-2007,1904934.215
316,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","1976,387398",31-12-2008,1976387.398
317,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","2058,68635",31-12-2009,2058686.3499999999
318,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","2143,300396",31-12-2010,2143300.396
319,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","2270,774444",31-12-2011,2270774.444
320,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","2446,202358",31-12-2012,2446202.358
321,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","2654,0542",31-12-2013,2654054.2
322,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","2865,782382",31-12-2014,2865782.3819999998
323,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","3121,620204",31-12-2015,3121620.204
324,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","3303,633261",31-12-2016,3303633.261
325,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","3401,141861",31-12-2017,3401141.861
326,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","3508,982087",31-12-2018,3508982.087
327,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","3509,489142",31-12-2019,3509489.142
328,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","3568,83049",31-12-2020,3568830.4899999998
329,1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","3634,801899",31-12-2021,3634801.899
330,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","49,5935048",31-12-2007,49593.504799999995
331,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","50,16928815",31-12-2008,50169.28815
332,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","50,29701508",31-12-2009,50297.015080000005
333,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","51,27836713",31-12-2010,51278.36713
334,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","52,16219481",31-12-2011,52162.19481
335,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","53,98736921",31-12-2012,53987.36921
336,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","56,22662802",31-12-2013,56226.62802
337,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","57,3532737",31-12-2014,57353.273700000005
338,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","59,05503755",31-12-2015,59055.03755
339,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","58,26617853",31-12-2016,58266.17853
340,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","57,43254124",31-12-2017,57432.54124
341,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","56,44191543",31-12-2018,56441.91543
342,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","56,27242855",31-12-2019,56272.428550000004
343,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","56,15189278",31-12-2020,56151.892779999995
344,2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","56,13795817",31-12-2021,56137.95817
345,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","171,5786193",31-12-2007,171578.61930000002
346,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","165,9294768",31-12-2008,165929.4768
347,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","177,1110681",31-12-2009,177111.0681
348,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","176,4294191",31-12-2010,176429.4191
349,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","183,8967077",31-12-2011,183896.7077
350,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","188,458434",31-12-2012,188458.434
351,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","177,5483732",31-12-2013,177548.37319999997
352,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","182,4714844",31-12-2014,182471.48440000002
353,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","189,5063956",31-12-2015,189506.3956
354,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","188,4979322",31-12-2016,188497.9322
355,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","179,3017951",31-12-2017,179301.7951
356,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","167,1339677",31-12-2018,167133.9677
357,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","156,7950762",31-12-2019,156795.0762
358,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","154,12024",31-12-2020,154120.24
359,3,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","168,3906505",31-12-2021,168390.6505
360,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","300,2481123",31-12-2007,300248.1123
361,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","313,7532677",31-12-2008,313753.26769999997
362,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","329,599153",31-12-2009,329599.153
363,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","332,8315862",31-12-2010,332831.5862
364,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","338,2387526",31-12-2011,338238.7526
365,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","331,6698018",31-12-2012,331669.8018
366,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","333,5931294",31-12-2013,333593.12940000003
367,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","329,6028299",31-12-2014,329602.8299
368,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","336,7017038",31-12-2015,336701.7038
369,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","335,8083839",31-12-2016,335808.3839
370,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","330,5896424",31-12-2017,330589.6424
371,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","331,9884991",31-12-2018,331988.4991
372,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","325,9704993",31-12-2019,325970.49929999997
373,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","323,9261125",31-12-2020,323926.1125
374,4,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","376,8279345",31-12-2021,376827.93450000003
375,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","212,7620569",31-12-2007,212762.0569
376,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","226,9109486",31-12-2008,226910.9486
377,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","237,2653244",31-12-2009,237265.32439999998
378,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","240,8786292",31-12-2010,240878.6292
379,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","241,1803462",31-12-2011,241180.3462
380,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","245,054187",31-12-2012,245054.187
381,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","248,2969434",31-12-2013,248296.9434
382,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","255,4996935",31-12-2014,255499.6935
383,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","259,5306998",31-12-2015,259530.69979999997
384,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","275,1289715",31-12-2016,275128.9715
385,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","282,1232783",31-12-2017,282123.2783
386,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","290,5961997",31-12-2018,290596.1997
387,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","294,9412848",31-12-2019,294941.2848
388,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","289,8228181",31-12-2020,289822.81810000003
389,5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","294,9861788",31-12-2021,294986.1788
390,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","754,9977759",31-12-2007,754997.7759
391,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","778,8395894",31-12-2008,778839.5894
392,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","798,8301167",31-12-2009,798830.1167
393,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","827,3280025",31-12-2010,827328.0025000001
394,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","854,0127321",31-12-2011,854012.7321
395,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","882,7978523",31-12-2012,882797.8523
396,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","906,0168962",31-12-2013,906016.8962000001
397,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","926,8638466",31-12-2014,926863.8465999999
398,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","947,7673591",31-12-2015,947767.3591
399,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2016,"Saturday, 31 December 2016","970,3878357",31-12-2016,970387.8356999999
400,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2017,"Sunday, 31 December 2017","1000,148295",31-12-2017,1000148.2949999999
401,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2018,"Monday, 31 December 2018","1008,190125",31-12-2018,1008190.125
402,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2019,"Tuesday, 31 December 2019","1022,370704",31-12-2019,1022370.704
403,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2020,"Thursday, 31 December 2020","1031,280818",31-12-2020,1031280.818
404,6,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2021,"Friday, 31 December 2021","1044,881268",31-12-2021,1044881.268
405,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2007,"Monday, 31 December 2007","246,1574127",31-12-2007,246157.41270000002
406,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2008,"Wednesday, 31 December 2008","242,4454184",31-12-2008,242445.4184
407,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2009,"Thursday, 31 December 2009","241,0658123",31-12-2009,241065.8123
408,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2010,"Friday, 31 December 2010","239,7112289",31-12-2010,239711.22890000002
409,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2011,"Saturday, 31 December 2011","239,1423332",31-12-2011,239142.3332
410,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2012,"Monday, 31 December 2012","239,427382",31-12-2012,239427.38199999998
411,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2013,"Tuesday, 31 December 2013","237,5354952",31-12-2013,237535.4952
412,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2014,"Wednesday, 31 December 2014","233,0108058",31-12-2014,233010.8058
413,7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,000 litres,2015,"Thursday, 31 December 2015","227,0812838",31-12-2015,227081.2838
