,Year_text,Location,Subcategory_ID,volume_litres,RSP
533,2020,6.0,1,1981984984.721,16313876408.04157
534,2020,6.0,2,733525995.1159999,4868853.744148708
535,2020,6.0,3,405295572.35,1745272.785625679
536,2020,6.0,4,23102009158.991,92772036780.27501
537,2020,6.0,6,255713030.09600002,2297421.75476875
538,2020,6.0,7,109112093.58899999,466479225.80251366
539,2020,6.0,8,23507304724.69,94518225237.73874
540,2020,6.0,9,2715510980.141,21182185429.038006
541,2020,6.0,10,6408457240.259,36494603871.96183
542,2020,6.0,11,11197810365.644001,39173336601.512596
543,2020,6.0,12,5495741547.032,17106195532.219141
544,2020,6.0,13,26587640828.6,118467399628.53215
545,2020,6.0,14,3748619999.782,55225401762.5926
546,2020,6.0,15,2109534.666661,79539454.72774842
547,2020,6.0,16,920886.533172,6380.213863377342
548,2020,6.0,17,278161.430014,1860.079490633187
549,2020,7.0,1,2291935490.5559998,13842610382.097166
550,2020,7.0,2,1348306666.306,7577723519.239061
551,2020,7.0,3,1248156188.9919999,5329666932.001897
552,2020,7.0,4,21458556874.84,103380865156.41846
553,2020,7.0,6,439705286.566,3715509.6714826995
554,2020,7.0,7,1195874344.8769999,4491528057.849067
555,2020,7.0,8,22706713064.59,108711626255.81418
556,2020,7.0,9,3640242156.751,21421424999.342422
557,2020,7.0,10,9356385177.916,53789214361.3262
558,2020,7.0,11,10122606615.914,47275162795.66988
559,2020,7.0,12,1979565081.791,2319490398.866222
560,2020,7.0,13,27982534853.697,138340700398.99237
561,2020,7.0,14,11662648997.052,
562,2020,7.0,15,1876322.840649,
563,2020,7.0,16,489547.704111,4695.661651676939
564,2020,7.0,17,1199659.470533,6486158.870681754
565,2021,1.0,1,66955326.37200001,845435912.1001792
566,2021,1.0,2,353876744.521,4014601.7118540565
567,2021,1.0,3,129748738.792,380263611.38270766
568,2021,1.0,4,67581815896.979996,170806534697.3375
569,2021,1.0,6,319226971.179,3300346.5546969967
570,2021,1.0,7,352141600.537,1651664.15479144
571,2021,1.0,8,67711564631.07,171186899309.77682
572,2021,1.0,9,420832070.888,4860060.638141226
573,2021,1.0,10,8222579780.24,42910807018.0517
574,2021,1.0,11,20983743096.25,77935045842.0387
575,2021,1.0,12,38375493020.01,49958641831.75661
576,2021,1.0,13,68803765274.443,180998382520.0411
577,2021,1.0,14,6391268145.156,99295165920.93326
578,2021,1.0,15,12846847.422497,240971138.0702726
579,2021,1.0,16,1318520.188975,6858504.182378677
580,2021,1.0,17,14723.780583,187482.80609019997
581,2021,2.0,1,283651849.737,3102192.4129687394
582,2021,2.0,2,23752757.569,270187617.347375
583,2021,2.0,3,38369810.184,280705453.45136845
584,2021,2.0,4,1827466141.945,13613472464.078516
585,2021,2.0,6,14738474.763999999,133628837.86026666
586,2021,2.0,7,8630923.640999999,25892770.922999997
587,2021,2.0,8,1865835952.152,13885779135.870752
588,2021,2.0,9,307404607.306,3382451.9983051075
589,2021,2.0,10,972943894.309,8700498.277885517
590,2021,2.0,11,830195222.9399999,4794127.353676409
591,2021,2.0,12,24327024.777,117580619.75549999
592,2021,2.0,13,2196609957.877,17425905760.50898
593,2021,2.0,14,693321239.6719999,10181717.541330365
594,2021,2.0,15,75791.96908,5560.737099869472
595,2021,2.0,16,288583.455303,2969.713481214955
596,2021,2.0,17,144457.077864,1146.6280555455
597,2021,3.0,1,80943520.00999999,317778263.74296296
598,2021,3.0,2,175579710.453,572629282.9546704
599,2021,3.0,3,1098366737.618,2882962602.7459707
600,2021,3.0,4,18838535645.374,38877041712.450264
601,2021,3.0,6,70442051.052,301894504.50857145
602,2021,3.0,7,329589942.71599996,713112785.1491635
603,2021,3.0,8,19936902384.584,41759795534.94647
604,2021,3.0,9,256523230.463,890345220.1283891
605,2021,3.0,10,4854378243.603,14658142133.598923
606,2021,3.0,11,9669106043.64,18803206219.729332
607,2021,3.0,12,4315051358.434,5418064486.673328
608,2021,3.0,13,20593457607.872,43665970302.9054
609,2021,3.0,14,2685722809.606,19445993001.197876
610,2021,3.0,15,2250268.107979,35234197.97515563
611,2021,3.0,16,157675.103979,544877.2580540127
612,2021,3.0,17,125585.126498,420610.50303298415
613,2021,4.0,1,60925847.812,539343570.7947541
614,2021,4.0,2,25143367.551,218244430.34267998
615,2021,4.0,3,90233519.69500001,296768020.33022225
616,2021,4.0,4,31604295029.990997,111945045020.79839
617,2021,4.0,6,61420928.769,315159847.61798364
618,2021,4.0,7,203525380.34,633522629.979902
619,2021,4.0,8,31694528546.807,112238330465.1717
620,2021,4.0,9,86069215.369,757609256.2131745
621,2021,4.0,10,3269655282.3360004,20041886996.679756
622,2021,4.0,11,27540334991.4,90334098793.68686
623,2021,4.0,12,794304749.683,1567601.4392358449
624,2021,4.0,13,32045544066.163002,113943378849.74545
625,2021,4.0,14,2002535042.75,18341741335.143032
626,2021,4.0,15,1744907.406868,54825090.71848637
627,2021,4.0,16,429842.626607,3705.6432949584864
628,2021,4.0,17,127157.358152,471583.5881070236
629,2021,5.0,1,33407558.694000006,234865261.1214546
630,2021,5.0,2,6593926.355,58403347.71571429
631,2021,5.0,3,59410644.274000004,192329373.83616948
632,2021,5.0,4,13643413457.51,39554198672.20501
633,2021,5.0,5,1312689537.2,2092505103.8534656
634,2021,5.0,6,689094677.9100001,2331320.310897257
635,2021,5.0,7,1631151138.414,3047282353.6158543
636,2021,5.0,8,13702824102.83,39743489830.17409
637,2021,5.0,9,1352691021.73,2386454891.995203
638,2021,5.0,10,2186142384.347,10358674664.714651
639,2021,5.0,11,10288156567.630001,27343416118.65349
640,2021,5.0,12,1169114505.815,1852181406.988349
641,2021,5.0,13,17375760941.18,47508346371.692024
642,2021,5.0,14,1254882165.382,18667247127.90164
643,2021,5.0,15,688195.86346,21965.251403660088
644,2021,5.0,16,365459.735951,2187.752117953247
645,2021,5.0,17,421022.327031,1750.0928083236342
646,2021,6.0,1,2019771896.764,16458141297.393784
647,2021,6.0,2,721177227.609,4737164.146957315
648,2021,6.0,3,398826870.816,1712256.7160596692
649,2021,6.0,4,22912806699.136,91771225784.18842
650,2021,6.0,6,253476280.86299998,2340397.597217264
651,2021,6.0,7,107542578.265,449089840.7177315
652,2021,6.0,8,23311633571.126,93483530559.2276
653,2021,6.0,9,2740949124.132,21195606579.752598
654,2021,6.0,10,6784971583.2960005,38079840514.65169
655,2021,6.0,11,10710159813.124,37304556645.077286
656,2021,6.0,12,5417675302.061,16388017815.70279
657,2021,6.0,13,26413601548.84,117466228013.14217
658,2021,6.0,14,3855092240.033,56274346465.208046
659,2021,6.0,15,2163399.730026,81531064.44419762
660,2021,6.0,16,983045.540096,6692.310024743064
661,2021,6.0,17,274884.550017,1848.2237562961202
662,2021,7.0,1,2338362944.541,14337225325.062119
663,2021,7.0,2,1343460465.509,7627614333.213794
664,2021,7.0,3,1313139364.489,5618596305.939987
665,2021,7.0,4,21378197926.37,103621959366.0953
666,2021,7.0,6,440474706.916,3741031.7721479363
667,2021,7.0,7,1235477405.131,4624787080.097662
668,2021,7.0,8,22691337290.47,109241623798.46384
669,2021,7.0,9,3681823409.91,21958946790.229115
670,2021,7.0,10,9413076191.015,54211438796.46384
671,2021,7.0,11,10023329351.244999,47130548637.61604
672,2021,7.0,12,1941792383.273,2281756034.309468
673,2021,7.0,13,28049112812.28,139561561310.37146
674,2021,7.0,14,11668361512.449,
675,2021,7.0,15,1882811.1457480001,
676,2021,7.0,16,493616.487048,4686.358955982025
677,2021,7.0,17,1197447.434438,6463415.099334936
